Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
70.83,5,19,tichete,00:55:39,C0165,fraudulent,emitere_noaptea
130.76,4,9,numerar,00:23:14,C0151,fraudulent,emitere_noaptea
152.18,8,9,numerar,04:02:50,C0164,fraudulent,emitere_noaptea
127.75,7,9,transfer,02:19:27,C0086,fraudulent,emitere_noaptea
441.91,9,9,numerar,02:34:32,C0184,fraudulent,emitere_noaptea;numerar_prea_mare;comerciant_risc
333.17,7,19,numerar,00:29:21,C0018,fraudulent,emitere_noaptea;numerar_prea_mare
44.1,3,9,numerar,01:38:37,C0106,fraudulent,emitere_noaptea
71.27,5,19,transfer,00:32:36,C0051,fraudulent,emitere_noaptea
267.99,8,9,card,04:00:34,C0081,fraudulent,emitere_noaptea
226.53,7,19,card,03:32:54,C0164,fraudulent,emitere_noaptea
82.58,4,19,tichete,02:41:31,C0061,fraudulent,emitere_noaptea
180.95,4,9,numerar,01:58:59,C0114,fraudulent,emitere_noaptea
117.72,3,19,numerar,03:39:49,C0066,fraudulent,emitere_noaptea
246.25,6,9,transfer,01:08:50,C0007,fraudulent,emitere_noaptea
102.01,6,19,tichete,01:49:18,C0121,fraudulent,emitere_noaptea
50.64,5,19,numerar,04:55:49,C0073,fraudulent,emitere_noaptea
190.49,6,19,tichete,04:27:50,C0026,fraudulent,emitere_noaptea
347.31,8,9,numerar,21:22:01,C0068,fraudulent,numerar_prea_mare
65.32,6,19,card,02:37:56,C0199,fraudulent,emitere_noaptea;comerciant_risc
157.17,4,9,transfer,02:55:39,C0055,fraudulent,emitere_noaptea
36.67,4,9,card,02:14:32,C0081,fraudulent,emitere_noaptea
169.12,7,9,numerar,04:00:21,C0031,fraudulent,emitere_noaptea
451.69,10,9,tichete,01:51:38,C0047,fraudulent,emitere_noaptea
226.43,5,9,card,01:51:49,C0101,fraudulent,emitere_noaptea
60.79,6,9,transfer,04:10:09,C0023,fraudulent,emitere_noaptea
48.91,6,19,card,04:02:48,C0030,fraudulent,emitere_noaptea
295.82,7,9,tichete,00:43:13,C0043,fraudulent,emitere_noaptea
236.64,6,19,card,02:22:35,C0068,fraudulent,emitere_noaptea
140.23,5,19,transfer,03:18:41,C0077,fraudulent,emitere_noaptea
176.1,7,9,numerar,02:42:46,C0040,fraudulent,emitere_noaptea
58.05,8,9,tichete,00:19:20,C0159,fraudulent,emitere_noaptea;comerciant_risc
81.04,8,9,card,05:30:04,C0132,fraudulent,comerciant_risc
562.39,13,19,numerar,00:28:04,C0185,fraudulent,emitere_noaptea;numerar_prea_mare
306.23,9,19,numerar,23:18:37,C0144,fraudulent,numerar_prea_mare
147.99,7,9,numerar,02:53:26,C0090,fraudulent,emitere_noaptea
84.09,7,9,tichete,02:06:29,C0082,fraudulent,emitere_noaptea
126.76,7,9,numerar,01:25:59,C0127,fraudulent,emitere_noaptea
138.88,3,19,card,04:26:14,C0174,fraudulent,emitere_noaptea
123.54,8,9,tichete,04:18:48,C0187,fraudulent,emitere_noaptea
142.3,4,9,transfer,02:31:25,C0041,fraudulent,emitere_noaptea
62.22,4,9,transfer,06:15:03,C0132,fraudulent,comerciant_risc
187.53,4,9,transfer,03:07:02,C0057,fraudulent,emitere_noaptea
80.48,4,9,numerar,03:59:06,C0105,fraudulent,emitere_noaptea
423.48,11,9,numerar,22:17:56,C0182,fraudulent,numerar_prea_mare
168.04,6,19,card,03:00:01,C0051,fraudulent,emitere_noaptea
317.32,9,19,numerar,07:11:52,C0143,fraudulent,numerar_prea_mare
340.03,8,9,numerar,20:27:16,C0150,fraudulent,numerar_prea_mare
68.6,3,9,numerar,20:00:33,C0016,fraudulent,comerciant_risc
380.22,8,9,card,07:19:19,C0184,fraudulent,comerciant_risc
28.39,4,9,transfer,00:36:09,C0167,fraudulent,emitere_noaptea
185.94,5,9,numerar,00:51:58,C0192,fraudulent,emitere_noaptea
108.12,3,19,tichete,00:06:48,C0177,fraudulent,emitere_noaptea
279.06,8,9,tichete,04:40:55,C0168,fraudulent,emitere_noaptea
44.63,5,9,transfer,00:43:51,C0070,fraudulent,emitere_noaptea
74.7,5,9,transfer,02:07:06,C0079,fraudulent,emitere_noaptea
180.94,5,19,numerar,04:45:31,C0013,fraudulent,emitere_noaptea
118.5,4,19,card,03:28:58,C0083,fraudulent,emitere_noaptea
108.79,5,19,tichete,01:15:58,C0145,fraudulent,emitere_noaptea
361.57,9,9,card,03:21:15,C0147,fraudulent,emitere_noaptea
243.38,6,19,numerar,00:51:43,C0026,fraudulent,emitere_noaptea
103.9,8,19,numerar,02:04:32,C0008,fraudulent,emitere_noaptea
114.42,4,9,tichete,03:24:38,C0148,fraudulent,emitere_noaptea
110.34,4,9,numerar,20:30:54,C0184,fraudulent,comerciant_risc
339.42,8,9,card,00:39:13,C0186,fraudulent,emitere_noaptea
95.84,7,19,numerar,00:29:49,C0044,fraudulent,emitere_noaptea
177.0,7,19,transfer,02:32:13,C0033,fraudulent,emitere_noaptea
183.52,6,9,numerar,02:25:08,C0042,fraudulent,emitere_noaptea
165.89,7,19,tichete,01:32:42,C0090,fraudulent,emitere_noaptea
344.4,9,9,numerar,05:20:42,C0019,fraudulent,numerar_prea_mare
188.03,8,9,tichete,01:00:04,C0190,fraudulent,emitere_noaptea
13.31,1,9,transfer,02:05:01,C0165,fraudulent,emitere_noaptea
239.38,9,19,numerar,04:31:56,C0163,fraudulent,emitere_noaptea
359.7,8,19,numerar,13:16:03,C0081,fraudulent,numerar_prea_mare
334.45,11,19,numerar,03:45:23,C0056,fraudulent,emitere_noaptea;numerar_prea_mare
245.14,6,19,card,01:35:46,C0178,fraudulent,emitere_noaptea
120.3,9,9,card,05:53:31,C0132,fraudulent,comerciant_risc
202.56,6,9,tichete,15:50:03,C0107,fraudulent,comerciant_risc
141.76,6,19,transfer,02:00:49,C0020,fraudulent,emitere_noaptea
133.46,3,19,tichete,02:10:59,C0084,fraudulent,emitere_noaptea
179.61,9,19,numerar,03:48:47,C0165,fraudulent,emitere_noaptea
116.26,7,9,numerar,02:18:48,C0056,fraudulent,emitere_noaptea
225.34,6,9,numerar,04:25:51,C0124,fraudulent,emitere_noaptea
251.48,9,9,tichete,03:07:34,C0069,fraudulent,emitere_noaptea
162.67,4,19,tichete,02:32:18,C0015,fraudulent,emitere_noaptea
196.48,6,19,tichete,18:34:38,C0010,fraudulent,comerciant_risc
121.36,4,19,card,02:26:04,C0191,fraudulent,emitere_noaptea
187.61,5,9,numerar,03:29:52,C0045,fraudulent,emitere_noaptea
324.32,9,9,numerar,03:38:08,C0149,fraudulent,emitere_noaptea;numerar_prea_mare
151.27,4,19,card,00:43:12,C0063,fraudulent,emitere_noaptea
159.7,4,9,card,01:38:50,C0067,fraudulent,emitere_noaptea
177.25,4,9,card,03:48:51,C0042,fraudulent,emitere_noaptea
299.44,9,9,transfer,20:35:49,C0132,fraudulent,comerciant_risc
207.85,5,9,tichete,00:58:44,C0116,fraudulent,emitere_noaptea
457.7,10,9,numerar,16:22:59,C0089,fraudulent,numerar_prea_mare
122.68,3,19,card,00:59:10,C0073,fraudulent,emitere_noaptea
41.97,8,9,tichete,12:52:52,C0184,fraudulent,comerciant_risc
171.1,6,19,transfer,02:01:53,C0003,fraudulent,emitere_noaptea
248.04,5,19,transfer,04:05:57,C0131,fraudulent,emitere_noaptea
35.5,5,19,transfer,00:41:04,C0014,fraudulent,emitere_noaptea
243.77,8,9,tichete,02:22:52,C0065,fraudulent,emitere_noaptea
161.54,13,9,transfer,04:28:05,C0005,fraudulent,emitere_noaptea
125.66,7,19,transfer,00:46:34,C0178,fraudulent,emitere_noaptea
112.31,4,9,tichete,03:59:14,C0093,fraudulent,emitere_noaptea
113.28,3,19,transfer,03:01:36,C0161,fraudulent,emitere_noaptea
99.84,4,19,transfer,11:23:12,C0154,fraudulent,comerciant_risc
198.55,6,19,numerar,01:02:55,C0096,fraudulent,emitere_noaptea
111.92,8,9,numerar,01:18:03,C0034,fraudulent,emitere_noaptea
327.33,7,9,numerar,06:56:13,C0161,fraudulent,numerar_prea_mare
37.57,4,19,card,00:21:24,C0090,fraudulent,emitere_noaptea
26.52,3,9,numerar,04:37:47,C0070,fraudulent,emitere_noaptea
142.55,8,19,transfer,03:24:22,C0163,fraudulent,emitere_noaptea
250.87,9,9,tichete,00:21:27,C0070,fraudulent,emitere_noaptea
151.21,9,19,tichete,11:18:23,C0006,fraudulent,comerciant_risc
194.07,7,19,tichete,04:46:25,C0037,fraudulent,emitere_noaptea
56.07,5,9,tichete,03:39:30,C0094,fraudulent,emitere_noaptea
268.84,10,19,card,00:33:04,C0101,fraudulent,emitere_noaptea
339.86,8,19,card,00:24:26,C0122,fraudulent,emitere_noaptea
112.25,8,9,transfer,00:50:50,C0084,fraudulent,emitere_noaptea
84.55,7,9,numerar,02:02:19,C0078,fraudulent,emitere_noaptea
277.26,6,9,numerar,03:42:04,C0110,fraudulent,emitere_noaptea
217.9,5,19,card,00:48:22,C0140,fraudulent,emitere_noaptea
313.37,7,19,numerar,13:32:25,C0140,fraudulent,numerar_prea_mare
77.3,2,9,card,22:41:47,C0184,fraudulent,comerciant_risc
192.85,6,9,tichete,05:56:46,C0159,fraudulent,comerciant_risc
89.28,5,9,card,01:20:39,C0184,fraudulent,emitere_noaptea;comerciant_risc
189.86,4,19,card,04:58:27,C0190,fraudulent,emitere_noaptea
39.66,4,9,transfer,04:45:17,C0064,fraudulent,emitere_noaptea
315.39,9,19,numerar,14:08:32,C0089,fraudulent,numerar_prea_mare
73.0,8,19,tichete,03:00:27,C0042,fraudulent,emitere_noaptea
37.75,3,19,numerar,01:59:21,C0159,fraudulent,emitere_noaptea;comerciant_risc
219.08,9,9,transfer,01:07:27,C0008,fraudulent,emitere_noaptea
246.16,6,19,transfer,00:41:20,C0061,fraudulent,emitere_noaptea
54.83,3,19,tichete,01:53:16,C0069,fraudulent,emitere_noaptea
43.35,3,19,numerar,01:40:02,C0054,fraudulent,emitere_noaptea
79.52,4,19,tichete,00:48:46,C0168,fraudulent,emitere_noaptea
218.33,5,9,numerar,01:49:03,C0064,fraudulent,emitere_noaptea
197.66,4,19,numerar,00:37:49,C0189,fraudulent,emitere_noaptea
72.78,5,19,tichete,01:00:07,C0181,fraudulent,emitere_noaptea
344.75,7,19,card,09:33:10,C0006,fraudulent,comerciant_risc
180.56,7,9,tichete,04:49:56,C0151,fraudulent,emitere_noaptea
60.68,4,19,card,03:22:51,C0026,fraudulent,emitere_noaptea
48.48,5,19,transfer,00:41:25,C0118,fraudulent,emitere_noaptea
196.46,5,19,numerar,04:20:12,C0096,fraudulent,emitere_noaptea
129.28,5,9,numerar,00:10:35,C0018,fraudulent,emitere_noaptea
288.68,7,19,tichete,00:49:22,C0057,fraudulent,emitere_noaptea
281.77,8,19,card,00:46:11,C0175,fraudulent,emitere_noaptea
188.69,6,9,card,02:19:33,C0165,fraudulent,emitere_noaptea
235.94,13,9,transfer,04:40:24,C0016,fraudulent,emitere_noaptea;comerciant_risc
234.59,8,9,numerar,00:35:14,C0120,fraudulent,emitere_noaptea
222.89,8,19,card,00:12:04,C0178,fraudulent,emitere_noaptea
276.03,6,9,numerar,01:54:22,C0030,fraudulent,emitere_noaptea
34.9,5,9,transfer,01:26:56,C0095,fraudulent,emitere_noaptea
136.51,8,19,tichete,23:39:18,C0010,fraudulent,comerciant_risc
326.9,7,19,numerar,07:24:17,C0103,fraudulent,numerar_prea_mare
62.67,6,19,numerar,03:24:37,C0156,fraudulent,emitere_noaptea
209.54,6,19,transfer,01:31:37,C0107,fraudulent,emitere_noaptea;comerciant_risc
146.46,7,19,tichete,05:38:39,C0010,fraudulent,comerciant_risc
175.61,7,9,tichete,00:55:00,C0100,fraudulent,emitere_noaptea
368.12,8,9,card,22:45:50,C0159,fraudulent,comerciant_risc
60.02,4,9,tichete,01:55:17,C0068,fraudulent,emitere_noaptea
286.66,7,19,tichete,03:38:12,C0098,fraudulent,emitere_noaptea
56.32,3,19,card,02:09:50,C0134,fraudulent,emitere_noaptea
112.86,3,9,numerar,00:01:31,C0078,fraudulent,emitere_noaptea
198.24,4,19,card,03:36:42,C0045,fraudulent,emitere_noaptea
269.82,9,9,numerar,04:09:58,C0091,fraudulent,emitere_noaptea
163.45,8,9,transfer,00:00:35,C0017,fraudulent,emitere_noaptea
120.1,6,9,card,03:09:39,C0158,fraudulent,emitere_noaptea
111.78,6,19,numerar,02:56:36,C0036,fraudulent,emitere_noaptea
220.4,6,19,numerar,00:09:10,C0183,fraudulent,emitere_noaptea
75.8,4,9,numerar,16:45:12,C0016,fraudulent,comerciant_risc
32.12,4,9,transfer,02:33:03,C0039,fraudulent,emitere_noaptea
24.5,2,9,numerar,01:30:29,C0199,fraudulent,emitere_noaptea;comerciant_risc
244.87,5,9,transfer,02:55:52,C0087,fraudulent,emitere_noaptea
168.87,7,9,card,03:51:09,C0065,fraudulent,emitere_noaptea
140.93,5,19,numerar,01:31:23,C0016,fraudulent,emitere_noaptea;comerciant_risc
63.81,5,9,numerar,00:37:23,C0105,fraudulent,emitere_noaptea
317.07,8,9,numerar,22:50:06,C0102,fraudulent,numerar_prea_mare
271.0,9,9,numerar,04:53:40,C0177,fraudulent,emitere_noaptea
365.67,10,9,numerar,18:51:42,C0177,fraudulent,numerar_prea_mare
261.57,6,19,tichete,20:18:29,C0184,fraudulent,comerciant_risc
61.65,4,19,tichete,02:05:58,C0082,fraudulent,emitere_noaptea
284.12,6,9,numerar,04:56:47,C0104,fraudulent,emitere_noaptea
327.68,7,9,numerar,23:22:05,C0150,fraudulent,numerar_prea_mare
694.97,14,19,transfer,05:29:43,C0184,fraudulent,comerciant_risc
370.61,9,9,numerar,23:52:25,C0152,fraudulent,numerar_prea_mare
184.94,4,9,tichete,01:11:53,C0012,fraudulent,emitere_noaptea
144.59,5,19,numerar,00:57:35,C0172,fraudulent,emitere_noaptea
370.93,9,9,numerar,04:07:15,C0044,fraudulent,emitere_noaptea;numerar_prea_mare
125.38,3,19,card,13:42:19,C0107,fraudulent,comerciant_risc
298.29,8,19,tichete,01:09:16,C0031,fraudulent,emitere_noaptea
88.83,4,9,tichete,04:29:30,C0058,fraudulent,emitere_noaptea
164.04,7,19,numerar,04:06:12,C0174,fraudulent,emitere_noaptea
354.66,8,9,numerar,15:06:35,C0080,fraudulent,numerar_prea_mare
150.58,5,19,transfer,04:43:38,C0017,fraudulent,emitere_noaptea
161.46,7,19,transfer,11:03:28,C0006,fraudulent,comerciant_risc
144.87,5,19,transfer,04:01:54,C0012,fraudulent,emitere_noaptea
144.64,4,19,transfer,02:49:53,C0164,fraudulent,emitere_noaptea
70.39,4,9,transfer,01:33:57,C0055,fraudulent,emitere_noaptea
182.18,5,9,tichete,16:24:44,C0006,fraudulent,comerciant_risc
211.58,10,9,numerar,00:56:38,C0053,fraudulent,emitere_noaptea
316.32,7,9,numerar,07:57:14,C0007,fraudulent,numerar_prea_mare
128.91,4,9,card,00:17:01,C0046,fraudulent,emitere_noaptea
126.19,10,19,numerar,00:50:44,C0135,fraudulent,emitere_noaptea
176.84,4,19,numerar,01:35:22,C0098,fraudulent,emitere_noaptea
40.55,5,9,transfer,22:38:24,C0159,fraudulent,comerciant_risc
120.59,6,9,transfer,03:47:30,C0071,fraudulent,emitere_noaptea
90.15,2,9,tichete,02:15:08,C0039,fraudulent,emitere_noaptea
370.87,10,19,transfer,01:43:44,C0033,fraudulent,emitere_noaptea
225.22,8,19,card,01:30:15,C0161,fraudulent,emitere_noaptea
29.61,5,9,tichete,02:28:49,C0124,fraudulent,emitere_noaptea
333.27,7,19,numerar,03:08:30,C0015,fraudulent,emitere_noaptea;numerar_prea_mare
298.52,6,19,tichete,15:36:25,C0006,fraudulent,comerciant_risc
126.07,11,9,numerar,00:02:34,C0080,fraudulent,emitere_noaptea
131.1,9,9,tichete,03:05:23,C0033,fraudulent,emitere_noaptea
111.56,8,19,tichete,04:54:36,C0141,fraudulent,emitere_noaptea
71.84,2,19,transfer,00:40:38,C0050,fraudulent,emitere_noaptea
193.81,7,19,numerar,15:21:21,C0159,fraudulent,comerciant_risc
134.44,6,9,transfer,04:10:35,C0169,fraudulent,emitere_noaptea
59.88,3,19,transfer,02:32:02,C0004,fraudulent,emitere_noaptea
196.6,8,19,card,04:05:04,C0092,fraudulent,emitere_noaptea
334.23,8,9,tichete,04:12:41,C0150,fraudulent,emitere_noaptea
41.95,4,19,tichete,03:57:39,C0092,fraudulent,emitere_noaptea
347.46,8,9,tichete,01:43:30,C0046,fraudulent,emitere_noaptea
232.64,11,19,tichete,03:55:36,C0148,fraudulent,emitere_noaptea
277.07,7,19,tichete,04:40:32,C0079,fraudulent,emitere_noaptea
402.68,10,19,numerar,18:33:40,C0079,fraudulent,numerar_prea_mare
39.25,6,9,card,00:51:03,C0046,fraudulent,emitere_noaptea
493.82,12,9,tichete,03:04:26,C0077,fraudulent,emitere_noaptea
45.74,5,19,card,00:23:09,C0121,fraudulent,emitere_noaptea
254.01,9,9,transfer,13:45:37,C0199,fraudulent,comerciant_risc
339.33,8,9,numerar,04:49:35,C0187,fraudulent,emitere_noaptea;numerar_prea_mare
229.42,5,19,transfer,03:49:36,C0148,fraudulent,emitere_noaptea
357.0,8,9,tichete,03:33:48,C0036,fraudulent,emitere_noaptea
107.1,4,9,tichete,03:11:16,C0037,fraudulent,emitere_noaptea
36.66,5,19,numerar,03:04:26,C0087,fraudulent,emitere_noaptea
83.73,5,19,transfer,03:11:46,C0179,fraudulent,emitere_noaptea
35.24,5,9,card,02:49:56,C0108,fraudulent,emitere_noaptea
282.3,6,19,numerar,00:52:08,C0138,fraudulent,emitere_noaptea
247.8,7,9,tichete,01:37:02,C0008,fraudulent,emitere_noaptea
343.29,9,19,numerar,16:55:54,C0066,fraudulent,numerar_prea_mare
121.43,7,19,card,02:18:03,C0168,fraudulent,emitere_noaptea
209.83,7,19,tichete,00:06:29,C0136,fraudulent,emitere_noaptea;comerciant_risc
283.34,7,9,numerar,04:16:55,C0061,fraudulent,emitere_noaptea
88.0,2,19,numerar,02:32:53,C0138,fraudulent,emitere_noaptea
115.76,4,9,transfer,05:20:10,C0184,fraudulent,comerciant_risc
88.01,3,9,tichete,01:46:45,C0091,fraudulent,emitere_noaptea
86.63,3,19,tichete,01:54:48,C0153,fraudulent,emitere_noaptea
73.66,2,19,tichete,02:45:14,C0174,fraudulent,emitere_noaptea
311.31,7,9,numerar,10:48:07,C0088,fraudulent,numerar_prea_mare
114.06,3,19,numerar,00:16:09,C0004,fraudulent,emitere_noaptea
256.38,9,9,card,00:38:00,C0124,fraudulent,emitere_noaptea
30.45,6,19,tichete,01:00:25,C0192,fraudulent,emitere_noaptea
66.7,4,19,tichete,02:02:31,C0118,fraudulent,emitere_noaptea
76.35,5,19,numerar,03:23:21,C0056,fraudulent,emitere_noaptea
237.91,9,19,card,04:06:54,C0076,fraudulent,emitere_noaptea
297.55,10,19,numerar,08:41:04,C0016,fraudulent,comerciant_risc
63.81,2,9,card,03:47:41,C0109,fraudulent,emitere_noaptea
139.93,6,19,card,04:21:18,C0119,fraudulent,emitere_noaptea
245.23,6,9,numerar,23:48:35,C0199,fraudulent,comerciant_risc
233.65,6,9,tichete,05:55:08,C0006,fraudulent,comerciant_risc
174.44,10,9,numerar,03:09:03,C0043,fraudulent,emitere_noaptea
98.83,5,19,card,04:41:31,C0114,fraudulent,emitere_noaptea
20.54,4,9,transfer,00:03:06,C0087,fraudulent,emitere_noaptea
174.46,4,19,transfer,01:05:09,C0176,fraudulent,emitere_noaptea
146.74,4,19,card,04:33:50,C0070,fraudulent,emitere_noaptea
272.78,9,19,tichete,01:15:26,C0039,fraudulent,emitere_noaptea
181.81,4,19,numerar,02:15:29,C0058,fraudulent,emitere_noaptea
25.85,5,9,tichete,00:45:28,C0050,fraudulent,emitere_noaptea
335.11,7,19,numerar,12:45:59,C0040,fraudulent,numerar_prea_mare
116.53,4,19,card,02:35:05,C0134,fraudulent,emitere_noaptea
76.01,11,19,tichete,10:35:10,C0006,fraudulent,comerciant_risc
53.1,3,19,card,06:28:14,C0016,fraudulent,comerciant_risc
176.69,6,9,transfer,03:55:19,C0064,fraudulent,emitere_noaptea
339.69,9,19,card,01:48:25,C0158,fraudulent,emitere_noaptea
120.06,7,9,tichete,04:25:04,C0190,fraudulent,emitere_noaptea
288.3,7,9,tichete,02:37:13,C0034,fraudulent,emitere_noaptea
73.35,4,9,transfer,02:53:11,C0055,fraudulent,emitere_noaptea
81.2,5,9,tichete,01:07:22,C0052,fraudulent,emitere_noaptea
270.82,6,19,numerar,03:45:05,C0016,fraudulent,emitere_noaptea;comerciant_risc
95.75,4,9,transfer,01:43:37,C0027,fraudulent,emitere_noaptea
40.15,3,9,tichete,00:23:06,C0060,fraudulent,emitere_noaptea
336.83,7,9,transfer,21:49:30,C0199,fraudulent,comerciant_risc
37.16,7,9,numerar,04:36:46,C0095,fraudulent,emitere_noaptea
395.95,9,9,transfer,02:04:20,C0081,fraudulent,emitere_noaptea
42.41,4,9,transfer,00:34:49,C0183,fraudulent,emitere_noaptea
148.78,6,19,numerar,03:05:15,C0128,fraudulent,emitere_noaptea
206.41,5,9,tichete,21:15:55,C0010,fraudulent,comerciant_risc
384.38,10,9,numerar,21:04:40,C0181,fraudulent,numerar_prea_mare
339.09,7,19,numerar,17:01:04,C0029,fraudulent,numerar_prea_mare
59.79,4,9,numerar,01:21:42,C0068,fraudulent,emitere_noaptea
90.92,6,19,card,01:26:24,C0059,fraudulent,emitere_noaptea
43.35,6,9,card,04:20:07,C0162,fraudulent,emitere_noaptea
66.8,2,9,numerar,00:50:12,C0002,fraudulent,emitere_noaptea
166.29,5,19,card,04:47:13,C0071,fraudulent,emitere_noaptea
372.26,9,19,card,01:29:52,C0120,fraudulent,emitere_noaptea
143.87,5,9,transfer,03:50:54,C0035,fraudulent,emitere_noaptea
330.7,8,19,numerar,04:21:47,C0005,fraudulent,emitere_noaptea;numerar_prea_mare
285.81,6,9,transfer,03:07:07,C0041,fraudulent,emitere_noaptea
79.11,5,9,transfer,00:50:55,C0162,fraudulent,emitere_noaptea
87.52,2,9,transfer,02:31:06,C0161,fraudulent,emitere_noaptea
309.24,8,9,numerar,19:25:27,C0077,fraudulent,numerar_prea_mare
167.04,5,9,transfer,04:39:55,C0043,fraudulent,emitere_noaptea
93.25,5,19,card,00:13:17,C0156,fraudulent,emitere_noaptea
345.78,8,9,numerar,15:50:56,C0047,fraudulent,numerar_prea_mare
391.84,8,19,transfer,00:24:33,C0110,fraudulent,emitere_noaptea
94.19,5,19,card,23:54:56,C0006,fraudulent,comerciant_risc
60.23,3,19,tichete,03:21:51,C0028,fraudulent,emitere_noaptea
223.85,5,9,tichete,03:11:41,C0001,fraudulent,emitere_noaptea
294.92,6,9,transfer,01:58:53,C0082,fraudulent,emitere_noaptea
289.96,6,19,transfer,00:22:08,C0167,fraudulent,emitere_noaptea
300.56,9,19,numerar,03:19:53,C0029,fraudulent,emitere_noaptea;numerar_prea_mare
245.43,6,19,numerar,01:05:43,C0127,fraudulent,emitere_noaptea
136.88,3,19,numerar,02:24:18,C0136,fraudulent,emitere_noaptea;comerciant_risc
179.13,4,9,transfer,00:06:59,C0087,fraudulent,emitere_noaptea
143.53,3,9,transfer,01:28:33,C0133,fraudulent,emitere_noaptea
100.88,8,9,numerar,03:40:03,C0186,fraudulent,emitere_noaptea
259.2,6,9,card,20:51:17,C0107,fraudulent,comerciant_risc
121.14,7,19,numerar,15:28:39,C0016,fraudulent,comerciant_risc
143.06,9,9,numerar,02:52:30,C0071,fraudulent,emitere_noaptea
194.29,7,9,card,09:44:23,C0107,fraudulent,comerciant_risc
335.66,7,9,numerar,12:29:13,C0099,fraudulent,numerar_prea_mare
333.28,7,19,numerar,15:42:58,C0053,fraudulent,numerar_prea_mare
175.18,5,9,transfer,02:39:16,C0184,fraudulent,emitere_noaptea;comerciant_risc
198.75,4,19,transfer,04:10:43,C0052,fraudulent,emitere_noaptea
110.7,3,19,numerar,03:17:00,C0118,fraudulent,emitere_noaptea
161.83,8,19,tichete,01:27:35,C0070,fraudulent,emitere_noaptea
67.01,4,9,transfer,01:51:58,C0185,fraudulent,emitere_noaptea
256.2,6,19,transfer,03:41:07,C0070,fraudulent,emitere_noaptea
123.38,6,9,numerar,19:23:15,C0016,fraudulent,comerciant_risc
162.66,5,9,card,03:13:30,C0021,fraudulent,emitere_noaptea
44.53,4,9,card,06:10:48,C0107,fraudulent,comerciant_risc
237.24,6,19,card,04:17:49,C0157,fraudulent,emitere_noaptea
124.52,5,19,numerar,03:58:29,C0140,fraudulent,emitere_noaptea
67.12,4,19,transfer,05:13:29,C0159,fraudulent,comerciant_risc
44.16,4,9,transfer,02:44:09,C0182,fraudulent,emitere_noaptea
348.87,8,19,transfer,03:13:33,C0181,fraudulent,emitere_noaptea
80.53,4,19,numerar,00:54:19,C0131,fraudulent,emitere_noaptea
47.25,1,9,card,02:09:32,C0159,fraudulent,emitere_noaptea;comerciant_risc
86.52,5,9,card,02:21:59,C0169,fraudulent,emitere_noaptea
400.78,9,19,transfer,04:19:52,C0114,fraudulent,emitere_noaptea
246.86,5,19,numerar,03:09:43,C0109,fraudulent,emitere_noaptea
115.4,5,9,tichete,00:53:52,C0193,fraudulent,emitere_noaptea
276.51,6,19,transfer,02:39:44,C0048,fraudulent,emitere_noaptea
197.55,5,19,numerar,00:46:01,C0113,fraudulent,emitere_noaptea
180.36,6,9,numerar,03:28:27,C0122,fraudulent,emitere_noaptea
316.59,7,9,transfer,11:23:49,C0199,fraudulent,comerciant_risc
141.46,3,9,transfer,01:45:39,C0093,fraudulent,emitere_noaptea
199.82,6,9,numerar,02:02:50,C0161,fraudulent,emitere_noaptea
237.59,7,19,card,15:21:28,C0016,fraudulent,comerciant_risc
118.83,4,9,numerar,03:15:28,C0039,fraudulent,emitere_noaptea
368.41,8,19,numerar,03:54:19,C0143,fraudulent,emitere_noaptea;numerar_prea_mare
34.09,2,9,tichete,04:26:08,C0003,fraudulent,emitere_noaptea
299.9,7,9,tichete,00:03:48,C0056,fraudulent,emitere_noaptea
43.47,2,19,tichete,00:33:35,C0068,fraudulent,emitere_noaptea
144.64,6,9,transfer,02:33:47,C0125,fraudulent,emitere_noaptea
189.15,5,9,numerar,02:15:06,C0153,fraudulent,emitere_noaptea
34.76,5,9,card,03:33:25,C0048,fraudulent,emitere_noaptea
236.95,6,9,numerar,01:38:44,C0123,fraudulent,emitere_noaptea
51.86,7,19,tichete,02:50:16,C0077,fraudulent,emitere_noaptea
175.45,4,19,card,07:06:02,C0010,fraudulent,comerciant_risc
296.48,8,9,card,00:20:06,C0141,fraudulent,emitere_noaptea
204.49,5,19,numerar,03:45:54,C0095,fraudulent,emitere_noaptea
148.5,6,9,transfer,04:53:15,C0157,fraudulent,emitere_noaptea
264.49,8,9,transfer,01:52:24,C0007,fraudulent,emitere_noaptea
384.6,8,9,transfer,02:32:58,C0173,fraudulent,emitere_noaptea
346.39,8,9,tichete,04:35:51,C0022,fraudulent,emitere_noaptea
139.65,6,9,transfer,01:20:28,C0046,fraudulent,emitere_noaptea
111.3,5,9,numerar,04:54:53,C0050,fraudulent,emitere_noaptea
74.14,3,9,numerar,09:49:24,C0136,fraudulent,comerciant_risc
261.54,9,9,numerar,04:31:56,C0189,fraudulent,emitere_noaptea
188.87,5,9,tichete,00:47:40,C0009,fraudulent,emitere_noaptea
208.19,7,19,numerar,04:21:29,C0167,fraudulent,emitere_noaptea
48.29,5,9,tichete,00:12:25,C0003,fraudulent,emitere_noaptea
284.38,6,9,numerar,03:16:11,C0180,fraudulent,emitere_noaptea
363.29,9,19,card,00:56:32,C0126,fraudulent,emitere_noaptea
